Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1493000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,9925000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,956000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,53000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,18866000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,,,0,,SHEEP,"SHEEP, INCL LAMBS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,141000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,,,0,,TOBACCO,"TOBACCO - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,696000,0.1
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,BARLEY,"BARLEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,13000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,4047000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,93325000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,EQUINE,"EQUINE, (HORSES & PONIES) & (MULES & BURROS & DONKEYS) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2029000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,EQUINE,"EQUINE, HORSES & PONIES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2027000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2000,0.1
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,EQUINE,"EQUINE, PRODUCTS ONLY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,168000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1345000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,114000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,GOATS,"GOATS, MEAT & OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,96000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,GOATS,"GOATS, MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,18000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,149199000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,HOGS,"HOGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,19377000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,8000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,MILK,"MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,4847000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,RABBITS,"RABBITS, LIVE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,11000,0.1
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,SHEEP,"SHEEP, INCL LAMBS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,192000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,48765000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,"SPECIALTY ANIMALS, OTHER","SPECIALTY ANIMALS, OTHER, PRODUCTS ONLY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,65000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,14315000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,50698000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1997000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,25000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,91747000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,,,0,,HOGS,"HOGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,16010000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,19000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,,,0,,MILK,"MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,11319000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,,,0,,SHEEP,"SHEEP, INCL LAMBS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,21000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,37306000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,,,0,,"SPECIALTY ANIMALS, OTHER","SPECIALTY ANIMALS, OTHER, PRODUCTS ONLY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,60000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,4899000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,120364000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,466000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,16000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,,,0,,GOATS,"GOATS, MEAT & OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,9000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,,,0,,GOATS,"GOATS, MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,8000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,214274000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,,,0,,HOGS,"HOGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,25944000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,,,0,,MILK,"MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,15469000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,,,0,,SHEEP,"SHEEP, INCL LAMBS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,29000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,,,0,,SORGHUM,"SORGHUM - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,346000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,84708000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,,,0,,TOMATOES,"TOMATOES, UNDER PROTECTION - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,32208,45.9
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,,,0,,WHEAT,"WHEAT - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,8857000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,6424000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,62920000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,,,0,,EQUINE,"EQUINE, (HORSES & PONIES) & (MULES & BURROS & DONKEYS) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,69000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,,,0,,EQUINE,"EQUINE, PRODUCTS ONLY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,9000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2098000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,42000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,,,0,,GOATS,"GOATS, MEAT & OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,41000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,,,0,,GOATS,"GOATS, MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,108254000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,10000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,13500,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,,,0,,SHEEP,"SHEEP, INCL LAMBS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,61000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,45103000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,,,0,,"SPECIALTY ANIMALS, OTHER","SPECIALTY ANIMALS, OTHER, PRODUCTS ONLY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,203000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,,,0,,TOMATOES,"TOMATOES, UNDER PROTECTION - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,28650,45.9
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2765000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,139742000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,,,0,,CUT FLOWERS & CUT CULTIVATED GREENS,"CUT FLOWERS & CUT CULTIVATED GREENS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,27000,7.5
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,728000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,10000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,,,0,,GOATS,"GOATS, MEAT & OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,10000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,279396000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,,,0,,HOGS,"HOGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,20885000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,76000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,,,0,,MILK,"MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1000000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,130462000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,,,0,,WHEAT,"WHEAT - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,7535000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2301000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,15957000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,28053000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,,,0,,HOGS,"HOGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,16072000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,5000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,11646000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,,,0,,"SPECIALTY ANIMALS, OTHER","SPECIALTY ANIMALS, OTHER, PRODUCTS ONLY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,60000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,,,0,,WHEAT,"WHEAT - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,451000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,PIKE,125,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,552000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,PIKE,125,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,29850000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,PIKE,125,,,0,,EQUINE,"EQUINE, (HORSES & PONIES) & (MULES & BURROS & DONKEYS) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,30000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,PIKE,125,,,0,,EQUINE,"EQUINE, HORSES & PONIES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,30000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,PIKE,125,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,56322000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,PIKE,125,,,0,,HOGS,"HOGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2422000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,PIKE,125,,,0,,SORGHUM,"SORGHUM - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,376000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,PIKE,125,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,25077000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,PIKE,125,,,0,,WHEAT,"WHEAT - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1019000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1042000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,107988000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,,,0,,CUT FLOWERS & CUT CULTIVATED GREENS,"CUT FLOWERS & CUT CULTIVATED GREENS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,17280,7.5
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,713000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,,,0,,"FLOWERING PLANTS, POTTED","FLOWERING PLANTS, POTTED, INDOOR USE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2500,0.7
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,216765000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,,,0,,HOGS,"HOGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2747000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,4000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,32130,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,,,0,,SHEEP,"SHEEP, INCL LAMBS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,28000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,97486000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,,,0,,TOMATOES,"TOMATOES, UNDER PROTECTION - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2500,45.9
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,,,0,,WHEAT,"WHEAT - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,11292000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,6308000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,61428000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,,,0,,EQUINE,"EQUINE, HORSES & PONIES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,54000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,,,0,,EQUINE,"EQUINE, PRODUCTS ONLY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,303000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1012000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,127000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,,,0,,GOATS,"GOATS, MEAT & OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,117000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,,,0,,GOATS,"GOATS, MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,10000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,110158000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,,,0,,HOGS,"HOGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,5828000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,,,0,,MILK,"MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1591000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,,,0,,SHEEP,"SHEEP, INCL LAMBS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,245000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,48325000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,,,0,,BISON,"BISON - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,12000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,991000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,85018000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,447000,(L)
